pktnum,Ai,ETp,Fs1,GQ,MET,Pmax,Pr,Pv,Qdot,Qsgf,R10,R90,dF,dP,dt,ser
81,0.2719725576461265,0.04928008719469259,0.7526391092062337,0.7503953400280478,0.2818649614587932,0.6592492996197341,0.6456555469793648,0.38487365794143874,0.7526454444421533,0.7473360678100511,0.6392641634856574,0.8815721824879178,0.43326111359621733,0.3834228649343026,0.42151193830272443,0.25301893885969956
82,0.2692862630597571,0.0,0.7187653351508682,0.7543696793271593,0.22942785153181056,0.6744584309903503,0.6515223899010953,0.40653408780609823,0.7587196111775205,0.752062257570307,0.650606372394301,0.8784747355877374,0.43080681166426615,0.41281932363935353,0.4403548974377489,0.25578489877616817
83,0.25528234069475,0.11347788195312196,0.7639760568953975,0.7593284734312277,0.32573327479471004,0.6871958075232447,0.6881243541872067,0.4252779073258692,0.772482076561704,0.7638229266726486,0.6745040830098787,0.8778173477818481,0.4325258452389858,0.4403950445786663,0.5175513850552849,0.25202082555916916
84,0.25116996394321234,0.04801648744310085,0.8849774917894963,0.7604733326399988,0.247278983012129,0.6770369156709629,0.7003235586351204,0.4122756500474374,0.7718879371495843,0.7674771221484221,0.660694219257341,0.8818466304483236,0.4348475622853991,0.4220431159160999,0.5020271754746067,0.24217494894424987
97,0.31398205255287454,0.05056243055472871,0.8334222034827962,0.7841378846713846,0.36554160437877214,0.6863493273767663,0.5597434503894755,0.3803374510861905,0.7854718783231106,0.7854280560897278,0.6600157005980067,0.9234304920486065,0.4362354186593765,0.38064912361594383,0.4130590000375488,0.30153714684100624
98,0.3090739838703035,0.09895512073369067,0.7351584899027248,0.7858189651028198,0.3477584454462686,0.6907046057720957,0.5684628033585795,0.3912010009656944,0.7886835291884775,0.7862358963729345,0.6656042628116584,0.9201836492366124,0.43713861511060403,0.3911796293117828,0.42601544287825704,0.29948611064734304
99,0.29710352799832995,0.0116837373349269,0.8420479090067825,0.7844838502674402,0.2596831593112339,0.6953259858862789,0.5919450327079676,0.4049135248830202,0.7873678799337777,0.786323456944354,0.6595249101815029,0.9178307016579257,0.435753128513233,0.40413929754367656,0.4263728879397806,0.28491063734732586
100,0.2810104705275879,0.0,0.8029091698175198,0.7835571246412616,0.3176047371328103,0.6953422014094105,0.6257908200337111,0.4021799270626411,0.7823551264844133,0.7780763328539441,0.660148726029305,0.9228136159620238,0.43647627559967694,0.39956532543170253,0.3911037924190146,0.26973642032784634
113,0.3854510364728822,0.15254799397542265,0.727884710528262,0.7829022566354662,0.27030389015341605,0.6843541853574503,0.4553574458692008,0.3744681148550013,0.7824207025560616,0.7871836854136849,0.6564826700502169,0.9133858071240107,0.43847557312084845,0.3795620377489206,0.4003783229332869,0.36892357631941564
114,0.3819856653322294,0.14849244565932745,0.8177454872541176,0.7830541296769622,0.35059517850840427,0.6828574611425879,0.4598468448948025,0.3775157966716115,0.7838060038643505,0.790856377529384,0.6537929624374094,0.9086522596069625,0.43535762790033744,0.3819705848174978,0.4107943199527861,0.3635917696251485
115,0.37469009482125687,0.17081179928537926,0.897297760266454,0.7844162855672793,0.4360550021718431,0.6946844430995135,0.4689510790030902,0.4051501898326283,0.7877910124454699,0.7913636434729929,0.6646319190605566,0.9052836914557374,0.4329879234888246,0.41104513468596754,0.4340512291885387,0.36274032427827757
116,0.36700981443322395,0.09626526560452883,0.8268520876917343,0.7861960196851318,0.44975653341439314,0.6788843229678377,0.47824694795090117,0.3821580279387263,0.7919446583030281,0.7968636972799884,0.6580632778650899,0.900387399283412,0.44216086326338444,0.38491387488237877,0.45435409211539973,0.35118427284858417
129,0.23460457533511225,0.10707005619686281,0.9350512717061789,0.7850278316636238,0.266745339812295,0.6988139979861446,0.7476848555072988,0.41474012181698633,0.7911555208857435,0.7870052368410937,0.6765873895034816,0.9070876659673616,0.43398348099809675,0.4184937336562815,0.45435148832264377,0.2312666260122358
130,0.2289496667693884,0.1217469026117614,0.7428481377174221,0.7884356283040977,0.2972045413247053,0.708787758965618,0.7659337391441168,0.42405622887918254,0.7950677306475692,0.7882326077597585,0.6864381272365793,0.9081974851945998,0.4241121313305332,0.4302185348602729,0.45839298494453207,0.22929323369908475
131,0.22634943131387864,0.04826757353841833,0.6710057241546863,0.7889181765035457,0.23022700697146334,0.7340960463650442,0.7732239848050911,0.4789816279737933,0.8004143768127467,0.7800755113491561,0.7236764320618716,0.9066293494382548,0.4244874809404022,0.49907802726817385,0.4997236416811349,0.24018484221886044
132,0.22749901656851285,0.08939396640473143,0.6271932076610482,0.7892996020029783,0.3056423123866767,0.7426507280558142,0.7688128705129578,0.48842598013225047,0.8015767168125312,0.7762068010290138,0.7309849962257345,0.9078827980919268,0.4198453719373993,0.5102616828897378,0.5059902972479016,0.24397001886067177
145,0.20139057922339443,0.06665341267643657,0.8204861140345128,0.7920460671170139,0.27357452215895395,0.7167108454057058,0.8733022663156391,0.42450245516792734,0.7970875414223476,0.7840957594131058,0.6760630120126504,0.8980282612836743,0.4251382539810297,0.43067124562617143,0.4488167182874265,0.19857393018007513
146,0.20139625969407823,0.11846911753134366,0.857205616180872,0.7843236960787822,0.3269042906820984,0.7046576807355698,0.8731946207784701,0.4250777635187017,0.7912200392331945,0.7808303270094289,0.6834022869403183,0.9095018584092331,0.4395436005405215,0.42892493634291406,0.4609495749988715,0.20055811394808176
147,0.20624269526973005,0.08898826070449001,0.7591074197495934,0.7863780874208487,0.2949195835995843,0.7067373104280935,0.8528293420849801,0.4229465033302807,0.7959829185169076,0.786631942632299,0.6881606840054174,0.907696008985026,0.4288899998009511,0.4256113882440053,0.4839340637038577,0.20697140052232482
148,0.21449088071437597,0.0,0.7507020878809697,0.7896314119439959,0.28552580608486006,0.7098093152903499,0.8201313011274001,0.4233556762539016,0.8029000652300573,0.7952537717460094,0.6947510062202161,0.9048387555278707,0.4303711101114109,0.43608394630334596,0.5141257722439762,0.21763622916583697
161,0.19530807322694757,0.1347272791336021,0.8844468001206034,0.782825605012039,0.30955729099945767,0.7069613897795165,0.9000754517865469,0.42399339439757977,0.7917128598946036,0.7797944924414967,0.6909539820100843,0.9048742632018734,0.41781562103443143,0.4320927692514069,0.4781929536220406,0.19705677576865616
162,0.18774381645263125,0.11812691379240736,0.8701673073879267,0.7860712731863735,0.3541796659683314,0.7129409057387933,0.936271779326907,0.44532833016366086,0.7960088053724894,0.7833828665289186,0.695992710950668,0.9020857221073454,0.4234555318113396,0.4522052363074272,0.48642459821523265,0.19094215287819236
163,0.17528498211361793,0.12675634755389606,0.632008929403153,0.7877700474861111,0.34977389726655755,0.7290324517651572,1.0,0.4721814177685188,0.7995896919713495,0.7823695648328803,0.7132935004420112,0.900932570054648,0.4260576531625313,0.490272791607339,0.5022259034917445,0.18321668630540344
164,0.17739541898441705,0.14443520044912952,0.6328222167699444,0.7866472945599109,0.3501554839398493,0.7388054483389292,0.9862663954385882,0.4848052156195753,0.7981769549174368,0.7738667317986776,0.7256306454630418,0.900801057336546,0.41685047814576315,0.5055962030323318,0.5000450032435366,0.18887386171605622
177,0.20367427045004946,0.1047733136650373,0.8286952901558942,0.7803217374762698,0.27051453381355606,0.7029136311754292,0.8620657159245233,0.42457305827029973,0.7872112421637115,0.7730619948635021,0.6896975061265999,0.9029673834865197,0.42098625458481986,0.43113718629724157,0.46119289399787144,0.20525145626631033
178,0.20539445898487146,0.12936851150167902,0.811419946045062,0.7816252678942579,0.2857047266605284,0.7076526399855572,0.8554809352824395,0.4231892237100654,0.7868893798108584,0.7737650798502692,0.689767691440351,0.9026296964970252,0.4218410911083692,0.4328222231207365,0.44760004930521075,0.20721359016874655
179,0.20876468224157052,0.14594708959905264,0.8697183476056118,0.7858608777933749,0.2859067558242099,0.7160660074643601,0.8414489527620123,0.43534477601518645,0.7948365543839124,0.7829792217901028,0.6991463657423374,0.9039858593463364,0.4366649881775854,0.45002697955490545,0.4782919507494155,0.21365475992454824
180,0.2057212280609571,0.19885332976104692,0.8279571936761149,0.7842735995370274,0.3657313500696104,0.714814801918104,0.8529892311597991,0.4444553142898791,0.7985008533784552,0.7885253911897004,0.6997018937019438,0.8939876836338799,0.4343732659315147,0.46066691778848845,0.5235381960161332,0.21061966443885158
193,0.5507160943355766,0.1383501298381372,0.6891602184827385,0.8184497173125954,0.3638556555055987,0.7125258755047371,0.3149911783837706,0.39730905690953944,0.8254251573814376,0.8325014785889199,0.6871872783679116,0.9518761809224536,0.44294625655674974,0.401628420040526,0.4615313215518968,0.5503431579800097
194,0.5529750755147571,0.08302182887755848,0.7174490037622484,0.8239409820052566,0.4161273126384322,0.6980912628252498,0.3164584772971534,0.34285857363336797,0.8206066632508048,0.8343123263047968,0.6718000582729708,0.9621937019798147,0.44922021593812034,0.34438824458322,0.37604187084823,0.5395409407894947
195,0.5514880703015052,0.08776740457821805,0.7212422909702174,0.8253751321543719,0.3951266371740409,0.6940202595197131,0.3175834376189761,0.3423467922776937,0.8256705688844194,0.8369168687148312,0.6783909542634884,0.965852308307669,0.44902033697632254,0.3360564489516168,0.4059438053812475,0.543694888094492
196,0.541822891444785,0.1549654993944325,0.7494513693129492,0.8272494692318832,0.35788443198618003,0.7044730763607991,0.32351174163034196,0.36407076249317777,0.8268636185463388,0.8345775517201671,0.6869045224956336,0.9640617083201084,0.45323925251757635,0.36735916068301305,0.4007960830093337,0.541429755529333
197,0.5383951534224126,0.0972865247739441,0.7299181053949054,0.830981347525513,0.35877740120185153,0.7135252253480413,0.3258984430104383,0.37168711100918383,0.8292646117755986,0.8362668326221285,0.6915626409769893,0.9640188387170123,0.4492269252429292,0.3736838276524388,0.3900927377513037,0.5419910742105354
198,0.5256601061963995,0.07892439818529826,0.6989969156558897,0.830417509095871,0.3817725253334093,0.7198351059937609,0.3334991525814577,0.3959335093188854,0.8303890016920104,0.8418052279790149,0.690659288542242,0.9616370833182059,0.4567553385944835,0.4002451281878931,0.4037456383141869,0.5284840984856594
199,0.5201359904681702,0.13449263661919209,0.6840936050722448,0.8302928453173725,0.38536106805137166,0.7193597670880384,0.33747800880637185,0.38868896803160136,0.8268469767224967,0.8348974095527325,0.6914894890988547,0.9672713167155635,0.4494268721337009,0.3936295095999822,0.37542072689312234,0.524063061219399
200,0.5076608247759409,0.11504056750868483,0.7473624319861681,0.8320159345284701,0.3762232114234926,0.7142310937320439,0.3456680615787907,0.3803012802112144,0.8320908584881644,0.839520709047622,0.6980134611322539,0.9633886917071157,0.4519759438743294,0.3854814775670433,0.4048342012713837,0.5165794074046781
207,0.5049892994133494,0.09739231520269838,0.8256202201817667,0.8352734233732855,0.31508820713072755,0.708429681872292,0.3485634364658153,0.3482004630731984,0.828384417029153,0.8402815719709866,0.6688973331786897,0.9697004150036214,0.44837344406004204,0.34307707060200454,0.34818473067618966,0.49017925654212163
208,0.49609339829898297,0.0949793004738172,0.6676665183457593,0.829432268494799,0.33635910841474126,0.6975695311820185,0.3547434183214187,0.34985566763655324,0.8240630140654543,0.8386751966460833,0.6667873555762686,0.9719015188435909,0.44973250457698066,0.34086622328656657,0.3597549797501584,0.47933544098169306
209,0.49197931740624024,0.10833984767068607,0.8357661903452692,0.8273882652580073,0.3274539536424586,0.6936881213778292,0.35749930521896184,0.35357040269486273,0.8221666515513343,0.8388897164855046,0.6597385025739798,0.9704666782264705,0.45882363805330734,0.33415152345591276,0.36087766477635663,0.4700983930214748
210,0.4881495440712217,0.16767067980778871,0.7329706394398076,0.8346979670357019,0.31306953610736754,0.7284092005066575,0.3604282951644497,0.4017983281621923,0.8352366260902971,0.8439593016345334,0.6913376474858675,0.9804537799233329,0.42848966652893894,0.39882036408086485,0.40862071675280115,0.489968791660839
223,0.4114961365698761,0.0,0.8552712632978398,0.8240119920916102,0.2679442829832475,0.7002510104748332,0.42777176219708535,0.3678224069609943,0.8262953981669253,0.8375500534353493,0.6750330189056404,0.9632886872827301,0.45175661766131087,0.35904782574092464,0.4203262698600358,0.4030723885257489
224,0.41112179355181366,0.0,0.8712777289529952,0.8235988220456266,0.24750737355160482,0.6926090423637273,0.4278821794456906,0.37936048844750414,0.8267238445094,0.8371808008859803,0.6785905146571177,0.9607469152285646,0.4519505459330044,0.3387537041831193,0.4277430219771393,0.40547132596148155
225,0.4087936526420579,0.003933423431896776,0.8779041582070183,0.8242639329906888,0.2849043824785601,0.7108897027262595,0.4301294572947111,0.38545192194289574,0.82606156277289,0.8268433180213332,0.6985645314231496,0.964890788007164,0.43348918293301497,0.3826021298988121,0.4163188922778606,0.41593576961434453
226,0.4032280694778369,0.046381155411894685,0.6987552160367699,0.822407050339583,0.30057774855870584,0.7379370517738774,0.43565956950615936,0.4322278489163179,0.8252828966352254,0.8175990502253505,0.7224027627674694,0.958419152352539,0.4403900688388012,0.4412794937838152,0.4253683936490126,0.4264895025085072
239,0.4921981575393337,0.07439197504200633,0.7347560944626711,0.8177976230758868,0.22726331344249198,0.67745921083861,0.35670549995534645,0.3355557241454062,0.8134184929673687,0.8252178540291716,0.6640922992861816,0.9658827977169013,0.44476905607622275,0.3082231540521259,0.36472967802886636,0.47509537535454294
240,0.48897434841450954,0.08957587350540328,0.8080171039652232,0.8152089711884104,0.35088907560038873,0.6794202348266791,0.3593592847385927,0.3494801619389241,0.8128088824960619,0.8292903976452285,0.6533882769685414,0.9612509858047626,0.4411826080313942,0.3120781349200389,0.3814378129173529,0.4641033891117169
241,0.4836537355485275,0.0918143716353662,0.7799096216407887,0.8240027374069214,0.41235808575847754,0.7017817494065086,0.3639787930556769,0.36694384563051885,0.8270948033332725,0.8384518742574976,0.6820023652598611,0.965881682157886,0.44527153678493653,0.3538267758673854,0.4267410810058442,0.4788321146196397
242,0.4755549464828655,0.11748173770899378,0.8673083623746018,0.8225568482760244,0.44587562101071976,0.6922422538332924,0.37001251878922237,0.3723603900323497,0.8221343799151519,0.8392580716901314,0.6582761802351994,0.9636487348338154,0.4488457196816992,0.342721549939998,0.39808116973667373,0.4541283230343494
255,0.44968168062405645,0.04363823163717148,0.7932342154097487,0.8142722231932523,0.35928182578490475,0.6833396459379485,0.39037602487656137,0.3634220365407026,0.8131236178409198,0.8307253764928314,0.6481097874256747,0.958162244171971,0.4537979073371529,0.3231910834116112,0.3915887721389716,0.4231313954221879
256,0.44395917445719546,0.04835525225823798,0.664126496831633,0.8203196288412566,0.33962510775969174,0.6870061873246909,0.395893954449372,0.3501748955503348,0.8180800357070414,0.8317286966750337,0.6630425088003742,0.9665618978842728,0.43825625009975117,0.32613440758324524,0.3826666730675664,0.42707156012462527
257,0.43804296424001693,0.0,0.7019155389466883,0.8227312631244315,0.34316530258516176,0.6858745938412121,0.40125199494736347,0.33898421944343954,0.8222952283324343,0.825219591868933,0.6890552558700933,0.9654487301289375,0.4457176481048921,0.32253316971446766,0.39772987253291825,0.43948467884547726
258,0.42772580936056354,0.06404095577763899,0.7082638806095383,0.8244598910230013,0.34736345449410694,0.723209823953804,0.4107583528183036,0.39927420733994257,0.8250048700382302,0.8197539025238971,0.7177421204220958,0.9636561092039726,0.43965098418918247,0.40581074651754023,0.4058573100905412,0.4488400532541224
271,0.37882703960850195,0.008110112306243035,0.8928801173819773,0.8316430758591572,0.21648241051595724,0.718720953913017,0.4645693577438604,0.39826882307782163,0.8407569577118679,0.8430489614270512,0.7107928326803409,0.9632760872355723,0.4684128316742958,0.3975000483528653,0.4753236773733853,0.39224736934929105
272,0.37684938373993665,0.0415375434702226,0.9032461388719196,0.826718854380345,0.2136897395586614,0.7018138242146438,0.46601783480284,0.3823447486758277,0.8368998301327498,0.8490241592456977,0.6873628175292594,0.955781630182529,0.45027371497066876,0.3623899092959806,0.484964961999865,0.3764665219820332
273,0.37571769196795646,0.017041498478536202,0.9446557562570039,0.8309005051898956,0.21082549986830776,0.7141839472864611,0.467765721155323,0.399783116900178,0.8442015825044928,0.8549060504552006,0.6963919749841148,0.9594140390938567,0.44739763127351934,0.38586343668177947,0.509349405022256,0.38006359137027657
274,0.3742997044735127,0.031683729588387735,0.9257439867674786,0.9450266414484396,0.20615255743578043,0.8043063001024572,0.46972084128145764,0.46594004927448535,0.9549523524035209,0.9772194575301003,0.5900515444424114,0.837322198970815,0.4568049727661695,0.42672282037572223,0.48927905996195703,0.32066281388736195
287,0.3572438072218664,0.05029115569598879,0.7313299867424228,0.8272582064724634,0.21688378959528468,0.6974118430656127,0.4915963159571843,0.3815385936079854,0.8327272367343955,0.8479821204133212,0.6732538742779022,0.959011649722682,0.4470352826311929,0.34907091964633413,0.4466457152875352,0.3494465662151782
288,0.35801123881124786,0.07487574885457349,0.6904709245228466,0.8329664614452716,0.22099701764204457,0.7115295465492861,0.4898274161645116,0.3851958962644116,0.8409392903046913,0.8438995622249601,0.7049957014392058,0.958067443486301,0.43761770350470297,0.3802366236079135,0.46640716510744895,0.36757543099474965
289,0.35599268355375924,0.06810007397368087,0.663637796136776,0.8321893588147761,0.20504349954423695,0.7125105946847011,0.4927285278496248,0.3914549549376302,0.8399646559308671,0.8367199527987634,0.7159529318284342,0.9585206319812759,0.4300412211158842,0.38963005657903255,0.4647573368962992,0.37184304407605795
290,0.35230080364459,0.06650962033570873,0.6771114380538851,0.8302851724742556,0.18964957160245788,0.7472909982272467,0.49788929339761256,0.4437635037993122,0.8366596542971393,0.8258449126079092,0.731060473566538,0.9577414097630614,0.43557032191480033,0.45710533911949774,0.4537004901746813,0.3768868040557978
303,0.42501409466788415,0.03129807913155171,0.8567149719778804,0.833677639928349,0.3691234833134134,0.7310048238087578,0.4125375981850576,0.4098082488388415,0.8458279835387275,0.8540470291211183,0.7185189645520776,0.961073351693965,0.4509999880313137,0.41839038611102475,0.5024897572634356,0.4459533398500146
304,0.41917542287553944,0.04956011544413196,0.9025873803507111,0.8356784530839225,0.35419962444320646,0.7237325967983056,0.4188633527246778,0.40254044983368575,0.8467227477775064,0.8573901082263345,0.7098714800328028,0.9612528203453948,0.45587800806863327,0.40949697980586336,0.4935902122659209,0.43394398961270464
305,0.41126309526007326,0.1335961799532118,0.8692905287060521,0.8418114689544045,0.3450501967459572,0.7450862035857253,0.427601785381807,0.4342285305691113,0.8555315034387512,0.859151438515508,0.7281732075339643,0.9684198300631154,0.4462746873082582,0.444516095093102,0.5138981669064899,0.4370779064783213
306,0.4039527555253228,0.022788789417249235,0.8672984561820108,0.8379502010362219,0.31469958040255863,0.7304329711779538,0.43554718627618666,0.40525917271109047,0.8463000798738926,0.8556466546975767,0.701618352731659,0.9705759045238783,0.4555666399703098,0.4067056307700803,0.4720281852098196,0.4122810186724922
319,0.3207384043841872,0.0,0.8858422915257954,0.8292834921194775,0.2075481728980697,0.7075756289788377,0.549332966693923,0.4035247945400259,0.8329306138398549,0.8444336179118918,0.6700338129988209,0.96731758274819,0.453284926423296,0.37139800716833565,0.43253072525607644,0.31151823671287543
320,0.3181875890236264,0.008106003345775952,0.9802811703935077,0.8354195544115921,0.21964532741357695,0.7259077038402462,0.5530276258090294,0.4182230714314623,0.8474857117074301,0.8533451226010498,0.7061927862527975,0.9658447632276118,0.45147612867614817,0.4090077544552438,0.4986295343175747,0.3265185130630753
321,0.31729192080855817,0.08296274725027133,0.8537842057615659,0.8323070424924947,0.24368087196899618,0.7146913311253236,0.5539555045560651,0.4034095647874231,0.838807363315,0.8449481197148246,0.6968847538524157,0.9639654818538451,0.4347612199383665,0.39230944728744505,0.45435242694527167,0.3211769914422914
322,0.31421480983914324,0.10169029148772125,0.7033179837918612,0.8349892461622627,0.23284081284457211,0.7408088157776611,0.5588011651888127,0.43456243396494076,0.8418557055097979,0.8355473705437151,0.7285830854465,0.9646006461821475,0.4340864778190902,0.43533004433924594,0.45712928144661885,0.33419645404745724
335,0.27686969142263124,0.06394956048318386,0.6985922159741638,0.8235578518988836,0.2729276624503533,0.7104776469791233,0.6350572637194157,0.37416157092494795,0.828092836719717,0.8249390809554376,0.7043004299726127,0.9611545945574165,0.4303438740998483,0.37515635530334035,0.4386017441162312,0.2840652153207363
336,0.2807589676880626,0.09204739453074938,0.7298622023588675,0.82271325166152,0.29277452855991337,0.7042439666656701,0.6258162488746771,0.38692546540189715,0.829712204199379,0.829994036225418,0.687372319753351,0.9568720475094855,0.43574953199010824,0.364251354106721,0.45915297495904445,0.2806367797253722
337,0.2834117474973976,0.06412762242628782,0.9832302322777694,0.8316082613370239,0.2892570765711776,0.7294667434615157,0.6208289086666615,0.41883600978892155,0.8445554615658039,0.8473625258962134,0.7110774928526152,0.9633889831576685,0.4458136546235277,0.41268091892138936,0.5062059644843994,0.2931775761353838
338,0.283874137811059,0.0747858076519824,0.9184846544394648,0.8287003692603436,0.3131500747328628,0.7208382026488137,0.6198080808989086,0.4070470092704853,0.8383838481108119,0.8409551621943662,0.7020872719018426,0.9642617537345965,0.44588271253340883,0.4032888996135648,0.4801699374719985,0.2898916087087766
351,0.2961957887830586,0.0644353835275099,0.9222770080459115,0.8237772191065402,0.2497262472308288,0.7158397928341091,0.5942944449004878,0.39279417057465027,0.8350506430502614,0.8350634666176838,0.7084233714664382,0.9623848457267536,0.44006977229872,0.3931160509271262,0.4933593835057898,0.3056710663835626
352,0.2950893751056212,0.1314612226679844,0.9443801748749711,0.8286387256602978,0.2759706426776813,0.7321026101214112,0.5960590904383981,0.42547350244767196,0.8412923675258364,0.8383377417911992,0.720600027872103,0.9640244769995876,0.4427567066881803,0.4293242569131359,0.5038709706397232,0.31024168141277225
353,0.2929812104230956,0.13336415805303706,0.9697794672132976,0.8250581007266163,0.2739236400098309,0.7140188098939765,0.6000937031840615,0.40475756302563615,0.8338459353718333,0.8335338124135276,0.704088475373155,0.9614560266275826,0.4454700940852533,0.3965833972865635,0.4732693914691468,0.3002551573741348
354,0.29262461887592006,0.0930677481232657,0.7531737979526406,0.824669488609661,0.2559131340057625,0.7264923347904297,0.6001625125319227,0.41616374563775255,0.8311419595435761,0.8228604382585293,0.7193706040838315,0.9628653726731159,0.4326785153699533,0.4233557075165125,0.4544920513535198,0.3072255112027672
367,0.27301265182833045,0.09304294539416316,0.8325772102167993,0.8212472005678983,0.274650953650576,0.7413816982959139,0.6432567596482389,0.4477331937594963,0.8322722681411545,0.822410822741102,0.7277263519035314,0.9557045824286453,0.4318560670422504,0.4562942137807564,0.4921081436618961,0.29049306955973253
368,0.2796806723405101,0.07735580429742563,0.8168662291618373,0.8210945305763494,0.2960966353846509,0.7315944076293355,0.6274423732991885,0.4378820082413561,0.8346837134131109,0.8283367374985862,0.7232598720246595,0.9542026151116275,0.4489113626732719,0.44464392583957624,0.512571532912556,0.2955171218757783
369,0.2810029439039318,0.11087725118662159,0.8405565334207965,0.8259660915247121,0.305583938147082,0.7457180907731695,0.6252915252247818,0.453121614174644,0.8408032671895234,0.834419998531314,0.732019874525783,0.9582659903753667,0.43597505143027643,0.4651027589424915,0.5218918654904908,0.3008444724518534
370,0.285664622170593,0.0746846371700139,0.7722174538491912,0.8223554328824865,0.30006509937189874,0.7343352788232856,0.6153658976553288,0.4302274147286557,0.8330068497157571,0.8258291346246139,0.7230930953096607,0.9600018036163177,0.4353659044288862,0.43922933226376926,0.48872785038276884,0.30192285247700984
383,0.31892235790657614,0.09866886796790252,0.8427649254810161,0.8190280533169437,0.2002941002577918,0.7326383384964716,0.5503130889786085,0.4329101610627101,0.8346758452162439,0.8301505496937686,0.723019508916205,0.9499914968103627,0.44112564863558784,0.44632774299316014,0.52940306923028,0.3369653676763997
384,0.3109225510425794,0.12360760231326208,0.8973604808439934,0.8234370592826413,0.2728046871287479,0.7257354768506943,0.5652512599926242,0.4163233397159745,0.8383382530337206,0.8354437610620702,0.722491002047786,0.9558983973203496,0.44625761041929934,0.4242837779776523,0.5227675129295423,0.32812174212713696
385,0.31133040883767626,0.12097988259125117,0.9070568086215148,0.8190746040499024,0.24382205715519514,0.7135349175221694,0.5638712377602754,0.40919278336980075,0.8332262916635437,0.8309239976223397,0.7154852802811217,0.950248448143155,0.44033501081940385,0.4140139169758075,0.5174927633616965,0.32525247660297224
386,0.3089617945742984,0.12854881239534263,0.8248455253499967,0.8171989357939117,0.24120062080600935,0.7443510131135678,0.5679063984023855,0.45808492543011814,0.8298539675050588,0.8196479522664128,0.7305314185642009,0.9497273806114878,0.425856404053603,0.47437657891310997,0.5058955219674978,0.33055320234466506
393,0.5393756026624366,0.03198320988549067,0.8175086485480955,0.8129167484903292,0.40116824930102246,0.7114980467969227,0.3208310132336007,0.4096412975475455,0.8310451916966286,0.8712332109002613,0.6849605631007986,0.9483344759291334,0.4555849956947388,0.4114838404417847,0.5527261024241973,0.5372353106298546
394,0.5515211590432383,0.07682312847310352,0.8475657631595774,0.818336460388716,0.4039524008188291,0.6980594285134307,0.3168564434926517,0.37123668246513725,0.8252311552371632,0.848535907753826,0.663722090463129,0.9619794369159786,0.4582675048478966,0.3681472123138722,0.46063788090519797,0.5304886479015537
395,0.5428577311916065,0.028872411220698283,0.81521598857303,0.8233150221555842,0.3751980121263309,0.7048479123073109,0.3230301728829225,0.3755500541423573,0.8314926308663375,0.8446711998148589,0.6894378889499958,0.9631721289691421,0.45914530950154636,0.3786070318566312,0.47073784182537354,0.5447495066828147
396,0.541543412287142,0.05017729558702605,0.8258578522253853,0.828023215438303,0.3726010083518847,0.6977804956341181,0.323494402319265,0.3922209552752907,0.8407165465120093,0.8579433414106443,0.6927142194125182,0.9616487684728798,0.4631863689237434,0.3688865439979412,0.5066557244491162,0.5457107360030311
397,0.5293698795882227,0.11342136099169786,0.7376016221142188,0.8261229758454206,0.3435652778928834,0.6957398504949084,0.3309464708072233,0.35904421784680307,0.8318466948788097,0.8472929489665745,0.6874797167670039,0.9664156121652852,0.4609490582357809,0.3590115263457425,0.4505775285764944,0.5294213061732622
398,0.5200892685967959,0.07492222465823861,0.7001562094611377,0.8282861331143472,0.2986081822513162,0.7101943424149179,0.3374807482886052,0.39185670463973876,0.8307460846339801,0.8373987073677438,0.691763275855051,0.9678003562462408,0.45666859976664864,0.38931635087108674,0.42382899972077814,0.5233112242314538
399,0.5148047267196559,0.07909637920675151,0.774941144322591,0.8316565349084459,0.26279736694502237,0.7309616128265582,0.34133287928832506,0.42374144755730336,0.8377293675720109,0.8445798253446959,0.7003874840242232,0.9696300790147298,0.4576059795740755,0.42680488046476317,0.4530923317479918,0.524546414766719
400,0.5063555946245706,0.09625657627800019,0.7024785791020572,0.8372930389046561,0.2708703567199595,0.746010589688359,0.34695813210627735,0.44599904748326236,0.8397171926849974,0.8405179969158618,0.7123249218785199,0.9796361757115462,0.4539978016916929,0.4533005214914834,0.42296360382888304,0.5256905616927517
407,0.5419130689168905,0.023656344927478517,0.7644539608894839,0.8230371695338816,0.3064072897790663,0.695550528480617,0.3243834448769926,0.3341746457124449,0.8073619548118823,0.8252048562502919,0.6335909519736452,0.9841150933571624,0.43281448569083364,0.3109344342549691,0.26897413320806657,0.495282966828172
408,0.5290830158186907,0.04207132582376027,0.7001553303282577,0.825939317164422,0.3436897332127124,0.7052096493444348,0.33218271856612536,0.359682405164584,0.8120483114925455,0.8291864739787521,0.6372584676366984,0.9831811105645343,0.43132333164933045,0.3392662989458054,0.2846128358649257,0.4858101740618634
409,0.5221345220664984,0.08306309365245032,0.702460664974959,0.8350892690567217,0.38355100493770494,0.708434378844377,0.33723148763457345,0.34744837592490213,0.8188442193689661,0.8362555868100472,0.6341210662878761,0.981648875486916,0.4339891723518745,0.32169060307298325,0.2693116105177413,0.47723157761524687
410,0.513833508244493,0.07727591571419976,0.8027708806074184,0.828062391047363,0.3682474133138486,0.7091130302889708,0.3424948387348994,0.3634086396149541,0.8136571778474148,0.8319437422055568,0.6374222532431801,0.9869544201173961,0.43355401461289883,0.3454413734067995,0.280530897385586,0.4715840929871086
